,customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure
3546,3547,Ganny,Dwerryhouse,M,19,168566400000000000,Senior Financial Analyst,Financial Services,Affluent Customer,N,No,8
3547,3548,Dalli,Seden,M,65,-360288000000000000,Business Systems Development Analyst,Manufacturing,Affluent Customer,N,No,12
3548,3549,Jodee,Macewan,F,0,-121564800000000000,Sales Representative,Retail,Mass Customer,N,No,7
3549,3550,Daisey,Britto,F,50,596592000000000000,Environmental Tech,Retail,Mass Customer,N,Yes,16
3550,3551,Zed,Douris,M,37,-241315200000000000,Pharmacist,Health,Mass Customer,N,Yes,8
3551,3552,Ebeneser,Lowde,M,33,715824000000000000,Internal Auditor,Retail,Affluent Customer,N,Yes,9
3552,3553,Dietrich,Geggie,M,97,157507200000000000,Graphic Designer,Health,Mass Customer,N,No,10
3553,3554,Briggs,Mower,M,34,260668800000000000,GIS Technical Architect,IT,Mass Customer,N,Yes,16
3554,3555,Latashia,,F,96,194140800000000000,Programmer Analyst II,Manufacturing,Mass Customer,N,No,21
3555,3556,Larina,Gheeorghie,F,38,868060800000000000,Senior Developer,Manufacturing,High Net Worth,N,No,3
3556,3557,Tisha,Gibbings,F,79,263779200000000000,Business Systems Development Analyst,Health,Affluent Customer,N,No,18
3557,3558,Torey,Sarney,M,16,-483580800000000000,Business Systems Development Analyst,Manufacturing,High Net Worth,N,Yes,7
3558,3559,Farra,Bails,F,80,477619200000000000,Assistant Media Planner,Entertainment,High Net Worth,N,Yes,17
3559,3560,Gav,Bonin,M,98,336614400000000000,Structural Analysis Engineer,Retail,Mass Customer,N,Yes,7
3560,3561,Emelda,Allbones,F,15,-35510400000000000,Help Desk Operator,Financial Services,Mass Customer,N,Yes,5
3561,3562,Martynne,Bullivant,F,76,94780800000000000,Recruiting Manager,Manufacturing,Affluent Customer,N,No,10
3562,3563,De,Leyband,F,70,637200000000000000,Business Systems Development Analyst,Financial Services,Affluent Customer,N,No,10
3563,3564,Sandy,Olford,M,43,74736000000000000,Programmer Analyst IV,Manufacturing,High Net Worth,N,Yes,18
3564,3565,Charyl,Pottiphar,U,14,1977-7-12,Structural Engineer,IT,High Net Worth,N,Yes,0
3565,3566,Bram,Pheasant,M,96,215740800000000000,Social Worker,Health,Affluent Customer,N,Yes,10
3566,3567,Eileen,Ilchenko,F,17,337737600000000000,Nurse,Financial Services,Affluent Customer,N,Yes,14
3567,3568,Berthe,Griniov,F,13,-451180800000000000,Nurse,Retail,Affluent Customer,N,No,5
3568,3569,Janel,Daice,F,24,106531200000000000,Senior Editor,Manufacturing,Affluent Customer,N,No,12
3569,3570,Mordy,Hedin,M,13,-249868800000000000,Business Systems Development Analyst,Entertainment,Mass Customer,N,No,7
3570,3571,Othilia,Metcalf,F,9,203126400000000000,Senior Sales Associate,Property,Mass Customer,N,Yes,3
3571,3572,Willis,Tilston,M,54,511747200000000000,Sales Representative,Retail,Affluent Customer,N,Yes,2
3572,3573,Mab,Dwyer,F,68,845424000000000000,Accounting Assistant I,Manufacturing,Mass Customer,N,Yes,3
3573,3574,Eileen,Eland,F,33,665712000000000000,Clinical Specialist,Health,Mass Customer,N,No,6
3574,3575,Kandace,Desesquelle,F,82,121392000000000000,Administrative Assistant I,IT,Affluent Customer,N,Yes,13
3575,3576,Rochette,Ebbens,F,10,-8985600000000000,Account Coordinator,Manufacturing,Mass Customer,N,No,11
3576,3577,Fowler,Scotsbrook,M,29,-185241600000000000,Staff Scientist,Retail,High Net Worth,N,No,10
3577,3578,Dorella,Sineath,F,57,-415929600000000000,Staff Accountant IV,Property,Mass Customer,N,No,12
3578,3579,Rachel,Somes,F,32,558662400000000000,Software Test Engineer III,Health,High Net Worth,N,No,20
3579,3580,Roby,Samson,F,61,72921600000000000,Occupational Therapist,Health,Mass Customer,N,No,10
3580,3581,Lindsy,Ygo,F,38,-393811200000000000,Business Systems Development Analyst,Manufacturing,Mass Customer,N,Yes,6
3581,3582,Beryle,Qusklay,F,66,-254275200000000000,Media Manager II,Property,Mass Customer,N,No,17
3582,3583,Josselyn,Mathey,F,71,-145152000000000000,Assistant Professor,Retail,Affluent Customer,N,No,5
3583,3584,Adler,Teale,M,95,-251337600000000000,Business Systems Development Analyst,Health,Mass Customer,N,No,10
3584,3585,Concordia,Lunbech,F,41,-234489600000000000,Business Systems Development Analyst,Financial Services,High Net Worth,N,Yes,20
3585,3586,Abby,Brownstein,F,79,287020800000000000,Registered Nurse,Health,Affluent Customer,N,No,10
3586,3587,Ines,Galfour,F,85,875059200000000000,Business Systems Development Analyst,Manufacturing,Affluent Customer,N,No,2
3587,3588,Henrie,Beadman,F,15,-270691200000000000,Web Developer III,Health,Affluent Customer,N,Yes,18
3588,3589,Nalani,Dummer,F,73,-248227200000000000,Computer Systems Analyst II,Health,High Net Worth,N,No,17
3589,3590,Carolan,Velez,F,32,261532800000000000,Business Systems Development Analyst,Manufacturing,Mass Customer,N,Yes,19
3590,3591,Dwight,Kinsey,M,15,278380800000000000,Accountant III,Financial Services,Mass Customer,N,No,10
3591,3592,Pall,MacCart,M,72,-494899200000000000,Junior Executive,Manufacturing,Mass Customer,N,No,12
3592,3593,Carry,Abercromby,F,71,829094400000000000,Legal Assistant,Retail,Mass Customer,N,No,5
3593,3594,Gustavo,Juschka,M,45,505180800000000000,Marketing Assistant,Manufacturing,Mass Customer,N,No,18
3594,3595,Timi,Huson,F,81,187056000000000000,Software Consultant,Retail,Mass Customer,N,No,6
3595,3596,Christi,Gilluley,F,57,251856000000000000,Executive Secretary,Retail,Mass Customer,N,No,20
3596,3597,Giorgi,,M,71,-490579200000000000,Analog Circuit Design manager,Property,Affluent Customer,N,Yes,16
3597,3598,Penny,McKirdy,M,72,787622400000000000,Computer Systems Analyst III,Manufacturing,Affluent Customer,N,Yes,5
3598,3599,Lane,Maguire,M,11,-436924800000000000,Physical Therapy Assistant,Manufacturing,High Net Worth,N,Yes,6
3599,3600,Godart,Gooderick,M,88,-240710400000000000,Staff Accountant II,Manufacturing,Mass Customer,N,No,16
3600,3601,Fanya,Gethyn,F,85,188524800000000000,Junior Executive,IT,Mass Customer,N,No,18
3601,3602,Alicea,Scamwell,F,23,596592000000000000,Account Coordinator,Health,Mass Customer,N,No,12
3602,3603,Cale,Yaneev,M,90,-481680000000000000,Sales Representative,Retail,Mass Customer,N,Yes,14
3603,3604,Findlay,Lubman,M,3,40003200000000000,VP Quality Control,Health,High Net Worth,N,Yes,9
3604,3605,Andy,Risely,M,54,759715200000000000,Internal Auditor,Manufacturing,Mass Customer,N,No,6
3605,3606,Jamima,Wainscot,F,52,-406857600000000000,Graphic Designer,Manufacturing,High Net Worth,N,No,15
3606,3607,Troy,Blaydes,M,99,990489600000000000,Clinical Specialist,Health,Mass Customer,N,No,1
3607,3608,Conway,Surgen,M,86,106444800000000000,Nurse Practicioner,Argiculture,High Net Worth,N,No,8
3608,3609,Chicky,Butterfield,M,69,873158400000000000,Marketing Manager,Manufacturing,Mass Customer,N,No,4
3609,3610,Erl,Markel,M,1,543974400000000000,Graphic Designer,Financial Services,High Net Worth,N,Yes,16
3610,3611,Uriah,Chantree,M,20,8553600000000000,Statistician II,Manufacturing,Affluent Customer,N,Yes,10
3611,3612,Normand,Matous,M,27,312508800000000000,Business Systems Development Analyst,IT,High Net Worth,N,No,15
3612,3613,Fairfax,Pummery,M,27,72662400000000000,Budget/Accounting Analyst II,Health,Mass Customer,N,Yes,9
3613,3614,Berkie,Gimber,M,59,-269049600000000000,Environmental Specialist,Retail,Affluent Customer,N,Yes,18
3614,3615,Junia,Napton,F,63,268790400000000000,Safety Technician II,IT,Mass Customer,N,Yes,8
3615,3616,Vale,Dagnan,M,42,986169600000000000,Product Engineer,Property,High Net Worth,N,No,2
3616,3617,Jessa,Milnthorpe,F,11,641952000000000000,Structural Analysis Engineer,Manufacturing,Mass Customer,N,Yes,3
3617,3618,Evyn,Rouby,M,2,-116121600000000000,Statistician IV,Retail,Affluent Customer,N,Yes,19
3618,3619,Myranda,Cridland,F,18,824515200000000000,Administrative Assistant IV,Manufacturing,Mass Customer,N,Yes,1
3619,3620,Gerry,Ackhurst,M,21,680832000000000000,Computer Systems Analyst II,Retail,Mass Customer,N,No,5
3620,3621,Umeko,Hearfield,F,13,159062400000000000,Developer IV,Health,High Net Worth,N,No,15
3621,3622,Anetta,Brosenius,F,84,431308800000000000,Compensation Analyst,Financial Services,Mass Customer,N,No,2
3622,3623,Oren,Barwack,M,56,470188800000000000,Senior Quality Engineer,Manufacturing,Affluent Customer,N,Yes,15
3623,3624,Lenka,,F,54,466732800000000000,Cost Accountant,Financial Services,Mass Customer,N,Yes,7
3624,3625,Cammie,Rubinfeld,F,24,-507686400000000000,VP Marketing,Manufacturing,High Net Worth,N,Yes,18
3625,3626,Cora,Hince,F,86,273542400000000000,Senior Cost Accountant,Financial Services,Mass Customer,N,Yes,12
3626,3627,Loren,Pischof,M,92,-264729600000000000,Teacher,Health,High Net Worth,N,Yes,14
3627,3628,Sharron,Gaynes,F,47,151200000000000000,Financial Advisor,Financial Services,Mass Customer,N,Yes,14
3628,3629,Vale,Starcks,F,17,215395200000000000,Editor,Health,High Net Worth,N,No,22
3629,3630,Jeni,Heymes,F,16,279936000000000000,Tax Accountant,Property,Affluent Customer,N,Yes,8
3630,3631,Mignonne,Barwood,F,76,-236822400000000000,Project Manager,IT,High Net Worth,N,Yes,16
3631,3632,Elena,Sandys,F,82,638496000000000000,Teacher,Manufacturing,Mass Customer,N,No,9
3632,3633,Donavon,Ainsby,M,32,419472000000000000,Biostatistician III,Health,Mass Customer,N,No,5
3633,3634,Clemence,Kornas,F,35,-207878400000000000,Speech Pathologist,Manufacturing,High Net Worth,N,Yes,15
3634,3635,Elset,,F,51,236995200000000000,VP Marketing,Retail,High Net Worth,N,No,9
3635,3636,Trudi,Bickerstasse,F,42,15033600000000000,Director of Sales,Financial Services,Mass Customer,N,Yes,18
3636,3637,Luigi,Edgeworth,M,84,-378691200000000000,Business Systems Development Analyst,Manufacturing,Affluent Customer,N,Yes,11
3637,3638,Fifi,Dorrins,F,73,831168000000000000,Associate Professor,Manufacturing,Mass Customer,N,No,6
3638,3639,Megan,Perrygo,F,49,127094400000000000,Food Chemist,Health,High Net Worth,N,No,15
3639,3640,Merralee,Forman,F,64,483494400000000000,Staff Scientist,Manufacturing,Mass Customer,N,No,10
3640,3641,Wolfie,Hoyes,M,78,181440000000000000,Civil Engineer,Manufacturing,Affluent Customer,N,No,12
3641,3642,Ardith,Portigall,F,39,-240364800000000000,Business Systems Development Analyst,Manufacturing,Affluent Customer,N,Yes,8
3642,3643,Bettye,Dumberrill,F,62,34819200000000000,Technical Writer,Manufacturing,Mass Customer,N,No,15
3643,3644,Peder,Frotton,M,13,-61689600000000000,Physical Therapy Assistant,Financial Services,High Net Worth,N,Yes,17
3644,3645,Cozmo,Rylstone,M,47,-268099200000000000,Structural Analysis Engineer,Manufacturing,High Net Worth,N,No,14
3645,3646,Allene,Pauly,F,0,372556800000000000,Social Worker,Health,Mass Customer,N,No,4
3646,3647,Carlyle,Frape,M,62,58320000000000000,Marketing Manager,Manufacturing,Affluent Customer,N,No,4
3647,3648,Tracie,Bartolomeoni,F,82,-500515200000000000,Paralegal,Financial Services,Mass Customer,N,No,5
3648,3649,Jayne,Gawthrope,F,66,237513600000000000,Office Assistant II,Property,Mass Customer,N,Yes,12
3649,3650,Darrelle,Rosas,F,85,940464000000000000,Office Assistant I,IT,Mass Customer,N,Yes,2
3650,3651,Baxie,,M,91,942624000000000000,Human Resources Assistant I,Manufacturing,Mass Customer,N,No,2
3651,3652,Aldrich,Camble,M,20,-470275200000000000,Nurse,Health,High Net Worth,N,Yes,17
3652,3653,Devlen,Perrett,M,7,662947200000000000,Environmental Specialist,Manufacturing,Mass Customer,N,Yes,8
3653,3654,Kenyon,Paddefield,U,78,1977-7-12,Electrical Engineer,Manufacturing,Mass Customer,N,No,0
3654,3655,Waldemar,Mostin,M,82,139276800000000000,Business Systems Development Analyst,Manufacturing,Mass Customer,N,Yes,19
3655,3656,Talia,Sidnell,F,14,220233600000000000,Business Systems Development Analyst,Property,Mass Customer,N,Yes,3
3656,3657,Wyatan,Rogeon,M,95,-266371200000000000,Business Systems Development Analyst,Manufacturing,High Net Worth,N,No,8
3657,3658,Bo,Vell,M,15,-227232000000000000,Business Systems Development Analyst,Entertainment,Mass Customer,N,Yes,9
3658,3659,Farra,Catto,F,76,220147200000000000,VP Sales,Financial Services,High Net Worth,N,No,10
3659,3660,Gradeigh,Hothersall,M,99,353376000000000000,Administrative Assistant IV,Financial Services,Mass Customer,N,No,7
3660,3661,Tadeas,Shitliff,M,34,-127440000000000000,Research Associate,Manufacturing,Mass Customer,N,Yes,7
3661,3662,Pippo,Cator,M,79,252288000000000000,Community Outreach Specialist,Retail,Mass Customer,N,No,15
3662,3663,Hermy,Casement,M,62,887068800000000000,Information Systems Manager,Manufacturing,Affluent Customer,N,No,1
3663,3664,Faina,Czaja,F,5,635731200000000000,Software Test Engineer I,Manufacturing,Mass Customer,N,Yes,7
3664,3665,Toma,Klaaasen,F,19,606614400000000000,Dental Hygienist,Health,Mass Customer,N,No,6
3665,3666,Mathew,Marousek,M,56,-402883200000000000,Statistician II,Health,High Net Worth,N,No,10
3666,3667,Nettie,Goghin,F,3,413337600000000000,Graphic Designer,Retail,Mass Customer,N,Yes,8
3667,3668,Katlin,Ragsdale,F,79,-470016000000000000,Desktop Support Technician,Property,Mass Customer,N,Yes,6
3668,3669,Maynard,Isaq,M,11,235440000000000000,Design Engineer,Manufacturing,Affluent Customer,N,No,18
3669,3670,Leupold,Bernardini,M,62,227664000000000000,Business Systems Development Analyst,Financial Services,Affluent Customer,N,Yes,17
3670,3671,Crystie,Deshorts,F,98,694569600000000000,Programmer Analyst III,Manufacturing,Affluent Customer,N,No,7
3671,3672,Werner,Yglesias,M,32,548899200000000000,Business Systems Development Analyst,IT,Mass Customer,N,Yes,13
3672,3673,Tobin,Fucher,M,72,307324800000000000,Business Systems Development Analyst,Manufacturing,Mass Customer,N,Yes,11
3673,3674,Rodger,Gores,M,59,914457600000000000,Tax Accountant,Property,Mass Customer,N,No,3
3674,3675,Samuele,Heller,M,88,945388800000000000,Analog Circuit Design manager,Property,Affluent Customer,N,Yes,1
3675,3676,Derk,Willingale,M,27,-127699200000000000,Health Coach I,Health,Affluent Customer,N,No,11
3676,3677,Bartel,Fonteyne,M,3,521424000000000000,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,20
3677,3678,Tonya,Worthington,F,52,-12787200000000000,Engineer IV,Manufacturing,Mass Customer,N,No,19
3678,3679,Murielle,Klimkov,F,72,705024000000000000,Developer II,Manufacturing,High Net Worth,N,No,6
3679,3680,Sawyere,Onele,M,17,429408000000000000,Accountant I,Retail,High Net Worth,N,No,3
3680,3681,Doll,Benedicto,F,90,-249350400000000000,Community Outreach Specialist,Property,Mass Customer,N,Yes,20
3681,3682,Dukie,Asson,M,94,266716800000000000,GIS Technical Architect,Financial Services,Mass Customer,N,Yes,11
3682,3683,Lorain,Maliphant,F,67,-402624000000000000,Chief Design Engineer,Manufacturing,Mass Customer,N,Yes,11
3683,3684,Jeffie,Mortell,M,13,136080000000000000,Food Chemist,Health,High Net Worth,N,Yes,4
3684,3685,Solomon,Ruffles,M,86,613612800000000000,Human Resources Manager,Financial Services,Affluent Customer,N,Yes,16
3685,3686,Shirley,Siss,F,20,208137600000000000,Business Systems Development Analyst,Financial Services,High Net Worth,N,Yes,15
3686,3687,Jessie,Wards,M,84,56246400000000000,Software Engineer III,Manufacturing,Mass Customer,N,Yes,14
3687,3688,Fritz,Le Merchant,M,87,767404800000000000,General Manager,IT,Affluent Customer,N,Yes,5
3688,3689,Orel,Joncic,F,26,-71625600000000000,Business Systems Development Analyst,Health,Mass Customer,N,Yes,7
3689,3690,Sheela,Nutton,F,86,-398995200000000000,Chemical Engineer,Manufacturing,Mass Customer,N,No,17
3690,3691,Mathew,Seid,M,73,114307200000000000,Environmental Tech,Retail,Affluent Customer,N,No,11
3691,3692,Linea,Kubica,F,47,-257385600000000000,Business Systems Development Analyst,Manufacturing,High Net Worth,N,Yes,6
3692,3693,Brenna,Raft,F,58,474940800000000000,Business Systems Development Analyst,Manufacturing,Affluent Customer,N,Yes,21
3693,3694,Antoni,MacAllister,M,91,451180800000000000,Business Systems Development Analyst,Health,Mass Customer,N,Yes,10
3694,3695,Lem,Clamp,M,33,257385600000000000,Account Coordinator,Entertainment,Affluent Customer,N,Yes,3
3695,3696,Orlan,Dunning,M,27,-222739200000000000,Senior Financial Analyst,Financial Services,High Net Worth,N,No,15
3696,3697,Zebedee,Christal,M,47,276825600000000000,Recruiting Manager,Manufacturing,Mass Customer,N,Yes,8
3697,3698,Devon,Baudic,F,49,812678400000000000,Geological Engineer,Manufacturing,Mass Customer,N,No,4
3698,3699,Lillian,Somerfield,F,40,655344000000000000,Recruiting Manager,Manufacturing,Mass Customer,N,No,5
3699,3700,Lazar,Restall,M,64,52963200000000000,Associate Professor,Entertainment,Mass Customer,N,No,19
3700,3701,Anstice,Dunsmuir,F,93,127872000000000000,Physical Therapy Assistant,Manufacturing,Affluent Customer,N,No,9
3701,3702,Floyd,Meharry,M,74,729993600000000000,Biostatistician IV,Health,Mass Customer,N,No,10
3702,3703,Kelvin,Oldford,M,37,109209600000000000,Teacher,Property,Affluent Customer,N,No,9
3703,3704,Haslett,Ropars,M,54,168739200000000000,Health Coach III,Health,High Net Worth,N,Yes,6
3704,3705,Tedmund,Clawsley,M,26,60652800000000000,Business Systems Development Analyst,Manufacturing,Mass Customer,N,Yes,15
3705,3706,Darby,Jellett,M,20,-118281600000000000,Assistant Professor,Argiculture,Affluent Customer,N,Yes,10
3706,3707,Marten,Posnette,M,10,737510400000000000,Senior Editor,Retail,Mass Customer,N,Yes,4
3707,3708,Lois,Laskey,F,72,-209347200000000000,Cost Accountant,Financial Services,Mass Customer,N,No,19
3708,3709,Lilly,Roubay,F,31,-465696000000000000,GIS Technical Architect,Health,Mass Customer,N,No,8
3709,3710,Sallyann,Stangoe,F,12,146361600000000000,Physical Therapy Assistant,Manufacturing,Mass Customer,N,No,13
3710,3711,Ellene,Scinelli,F,61,-273369600000000000,Associate Professor,Manufacturing,Affluent Customer,N,Yes,9
3711,3712,Esmeralda,Klousner,F,22,-393638400000000000,Recruiting Manager,Financial Services,Mass Customer,N,No,19
3712,3713,Cynthy,Snoad,F,72,728697600000000000,Business Systems Development Analyst,Telecommunications,High Net Worth,N,Yes,8
3713,3714,Lemuel,Gerram,M,83,-244857600000000000,VP Sales,Manufacturing,Mass Customer,N,No,6
3714,3715,Willow,Rusbridge,F,19,153100800000000000,Computer Systems Analyst I,Argiculture,High Net Worth,N,Yes,10
3715,3716,Kari,Bamlett,F,81,903916800000000000,Business Systems Development Analyst,Retail,Affluent Customer,N,No,1
3716,3717,Arlin,Woollacott,M,88,-349315200000000000,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,18
3717,3718,Damiano,,U,22,1977-7-12,Geologist IV,IT,Mass Customer,N,Yes,0
3718,3719,Dorette,Attridge,F,26,-416620800000000000,Sales Representative,Retail,Mass Customer,N,No,6
3719,3720,Adelice,Tams,F,23,82684800000000000,Business Systems Development Analyst,Manufacturing,Mass Customer,N,No,15
3720,3721,Merrili,Potticary,F,84,782006400000000000,Senior Quality Engineer,Financial Services,Mass Customer,N,Yes,7
3721,3722,Merilee,Hammerson,F,69,184550400000000000,Business Systems Development Analyst,Retail,Mass Customer,N,No,7
3722,3723,Justine,Pirt,F,31,751248000000000000,Accountant II,Financial Services,High Net Worth,N,No,7
3723,3724,Griffith,Minor,M,24,196387200000000000,Business Systems Development Analyst,IT,Affluent Customer,N,No,9
3724,3725,Elisha,Venny,M,37,17366400000000000,Research Assistant II,Manufacturing,Mass Customer,N,Yes,5
3725,3726,Ange,Austick,F,36,203817600000000000,GIS Technical Architect,Property,Mass Customer,N,No,19
3726,3727,Eba,Youle,U,65,1977-7-12,Assistant Professor,IT,Mass Customer,N,No,0
3727,3728,Chanda,Garmons,F,27,525916800000000000,Technical Writer,Property,Affluent Customer,N,Yes,21
3728,3729,Armand,McNish,M,6,-285379200000000000,Financial Analyst,Financial Services,Mass Customer,N,No,19
3729,3730,Joann,Clemson,F,85,-311472000000000000,Junior Executive,Manufacturing,Affluent Customer,N,No,6
3730,3731,Jandy,Rodgers,F,91,688521600000000000,Chief Design Engineer,Manufacturing,Mass Customer,N,No,8
3731,3732,Shawn,De Hooge,F,47,707875200000000000,Research Associate,Manufacturing,Mass Customer,N,No,2
3732,3733,Shelden,Rodenburg,M,70,247190400000000000,Business Systems Development Analyst,Manufacturing,Mass Customer,N,No,11
3733,3734,Trixi,Wickes,F,46,221443200000000000,Help Desk Technician,Manufacturing,Mass Customer,N,No,21
3734,3735,Cchaddie,Heffron,M,91,-255052800000000000,Senior Quality Engineer,Entertainment,Mass Customer,N,No,15
3735,3736,Charles,Brounfield,M,64,700444800000000000,Senior Developer,Argiculture,Mass Customer,N,Yes,10
3736,3737,Elyssa,De Witt,F,86,353980800000000000,Design Engineer,Manufacturing,Affluent Customer,N,No,8
3737,3738,Lucila,Smalls,F,19,-316742400000000000,Professor,Financial Services,High Net Worth,N,Yes,19
3738,3739,Gates,Nelthorpe,F,59,683251200000000000,Environmental Tech,IT,High Net Worth,N,No,5
3739,3740,Rania,Poulter,F,82,313027200000000000,Dental Hygienist,Health,Mass Customer,N,No,8
3740,3741,Mollee,Jeavons,F,19,2678400000000000,Nurse,Manufacturing,Affluent Customer,N,Yes,16
3741,3742,Veda,Faill,F,79,-257040000000000000,Editor,Property,High Net Worth,N,Yes,16
3742,3743,Riki,Aimable,F,85,523324800000000000,Tax Accountant,Property,Mass Customer,N,No,22
3743,3744,Franchot,Loeber,M,57,347500800000000000,Business Systems Development Analyst,Financial Services,Mass Customer,N,Yes,9
3744,3745,Randy,Duligall,F,90,250128000000000000,Dental Hygienist,Health,Mass Customer,N,Yes,20
3745,3746,Thaddeus,McLurg,M,64,-263001600000000000,Developer II,Manufacturing,Affluent Customer,N,Yes,16
3746,3747,Valerye,Yukhtin,F,8,635817600000000000,Web Developer IV,Manufacturing,Mass Customer,N,Yes,10
3747,3748,Maurise,Beal,M,82,-441072000000000000,Staff Scientist,Manufacturing,Affluent Customer,N,Yes,18
3748,3749,Blondelle,Swynley,F,3,987811200000000000,Business Systems Development Analyst,IT,Affluent Customer,N,No,1
3749,3750,Yanaton,Beacom,M,78,72057600000000000,Chemical Engineer,Manufacturing,Affluent Customer,N,Yes,6
3750,3751,Millicent,Nacci,F,44,283651200000000000,Environmental Specialist,Manufacturing,Affluent Customer,N,Yes,13
3751,3752,Peta,Nunes Nabarro,F,67,-261792000000000000,Administrative Assistant I,Argiculture,Affluent Customer,N,Yes,16
3752,3753,Ebony,Peagrim,F,16,872121600000000000,Office Assistant II,Manufacturing,Mass Customer,N,No,3
3753,3754,Emmy,MacGibbon,F,74,-280022400000000000,Business Systems Development Analyst,Telecommunications,Mass Customer,N,No,19
3754,3755,Stephen,Garnar,M,38,768528000000000000,Chief Design Engineer,Financial Services,High Net Worth,N,Yes,7
3755,3756,Barry,,M,22,237168000000000000,Business Systems Development Analyst,Manufacturing,Affluent Customer,N,No,10
3756,3757,Hyacinthia,Crain,F,75,937094400000000000,Information Systems Manager,Manufacturing,Affluent Customer,N,No,2
3757,3758,Naomi,Whiles,F,71,-329011200000000000,Recruiting Manager,Telecommunications,Mass Customer,N,Yes,12
3758,3759,Sue,Batstone,F,68,794275200000000000,Programmer IV,Property,Mass Customer,N,Yes,4
3759,3760,Bryana,Vennart,F,73,203126400000000000,Business Systems Development Analyst,Financial Services,Mass Customer,N,No,18
3760,3761,Zarla,Seyers,F,87,111974400000000000,Biostatistician II,Telecommunications,Mass Customer,N,Yes,13
3761,3762,Marinna,Ors,F,48,-87782400000000000,Business Systems Development Analyst,Property,Mass Customer,N,No,14
3762,3763,Law,Jore,M,37,349401600000000000,Quality Control Specialist,Manufacturing,Affluent Customer,N,Yes,20
3763,3764,Nonie,Newson,F,29,-399427200000000000,Cost Accountant,Financial Services,Mass Customer,N,Yes,15
3764,3765,Bobbe,Lomaz,F,20,-207878400000000000,Automation Specialist IV,Property,Mass Customer,N,No,18
3765,3766,Marcos,Algar,M,47,8812800000000000,Desktop Support Technician,Financial Services,Mass Customer,N,Yes,19
3766,3767,Man,Bigglestone,M,25,400809600000000000,Web Developer IV,Manufacturing,High Net Worth,N,No,16
3767,3768,Christina,Grevatt,F,44,32918400000000000,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,14
3768,3769,Kerry,Wooldridge,M,40,727401600000000000,Desktop Support Technician,Health,High Net Worth,N,Yes,5
3769,3770,Caddric,Ruddiforth,M,54,570758400000000000,Legal Assistant,Argiculture,Mass Customer,N,No,17
3770,3771,Pippy,Matysiak,F,78,147830400000000000,Electrical Engineer,Manufacturing,Mass Customer,N,No,17
3771,3772,Anselma,Rennie,F,45,918345600000000000,Physical Therapy Assistant,Manufacturing,Mass Customer,N,Yes,2
3772,3773,Wadsworth,Ruselin,M,44,192412800000000000,Accountant I,Manufacturing,Affluent Customer,N,Yes,18
3773,3774,Elizabeth,Christy,F,38,910396800000000000,Statistician I,Property,High Net Worth,N,No,2
3774,3775,Avie,Cleator,F,16,477100800000000000,Business Systems Development Analyst,Health,Affluent Customer,N,No,8
3775,3776,Kennie,Baszniak,M,46,231379200000000000,Recruiter,Retail,Mass Customer,N,Yes,19
3776,3777,Letty,Giacobelli,F,13,-17539200000000000,Cost Accountant,Financial Services,High Net Worth,N,Yes,6
3777,3778,Ilaire,Redborn,M,99,45273600000000000,Dental Hygienist,Health,High Net Worth,N,No,10
3778,3779,Ulick,Daspar,U,68,1977-7-12,Business Systems Development Analyst,IT,Affluent Customer,N,No,0
3779,3780,Mitchel,Bellefant,M,10,752112000000000000,Desktop Support Technician,Financial Services,High Net Worth,N,No,8
3780,3781,Karalee,Hosten,F,30,-259113600000000000,Graphic Designer,Retail,Mass Customer,N,Yes,12
3781,3782,Elijah,Drillot,M,12,108777600000000000,Environmental Specialist,Financial Services,Mass Customer,N,No,11
3782,3783,Eachelle,Girardey,F,61,146966400000000000,Compensation Analyst,Financial Services,Mass Customer,N,No,7
3783,3784,Davie,Moscon,M,56,423532800000000000,Business Systems Development Analyst,Financial Services,High Net Worth,N,No,13
3784,3785,Fernande,Jahan,F,93,-23068800000000000,Compensation Analyst,Financial Services,Affluent Customer,N,No,14
3785,3786,Barnie,Blenkensop,M,12,504576000000000000,Systems Administrator IV,Manufacturing,High Net Worth,N,No,22
3786,3787,Mariejeanne,Kelling,F,1,-133747200000000000,Systems Administrator III,Manufacturing,High Net Worth,N,No,6
3787,3788,Wilie,Glanton,F,73,-235094400000000000,Environmental Specialist,Financial Services,Mass Customer,N,No,18
3788,3789,Conn,Westberg,M,52,-422841600000000000,Civil Engineer,Manufacturing,Mass Customer,N,Yes,6
3789,3790,Kurtis,Morson,M,91,-334195200000000000,Senior Editor,Retail,Mass Customer,Y,Yes,9
3790,3791,Bertrand,Sissons,M,17,738374400000000000,Quality Control Specialist,Health,Affluent Customer,N,No,6
3791,3792,Ingunna,Loxston,F,81,198460800000000000,VP Marketing,Financial Services,Affluent Customer,N,Yes,5
3792,3793,Shannen,Pitcock,F,49,-398908800000000000,Engineer IV,Manufacturing,Affluent Customer,N,Yes,15
3793,3794,Dorrie,Paige,F,47,773452800000000000,Business Systems Development Analyst,IT,Mass Customer,N,No,2
3794,3795,Taylor,Dollimore,M,88,-426729600000000000,Systems Administrator III,Argiculture,High Net Worth,N,Yes,5
